time,recluster_cnt,incluster_cnt,floorplan_name,event,link
2021-12-03 11:11:38.336524,1,0,01_19_A0119158050010700031z,0,"[['rn', 5, 11], ['rn', 12, 13], ['rn', 11, 14], ['rn', 13, 14], ['fs', 4, 5], ['fs', 1, 7], ['fs', 5, 7], ['fs', 2, 8], ['fs', 4, 9], ['fs', 5, 9], ['fs', 7, 9], ['fs', 1, 10], ['fs', 2, 11], ['fs', 5, 12], ['fs', 0, 13], ['fs', 12, 13], ['lc', 3, 9], ['lc', 6, 9], ['lc', 12, 13], ['lc', 11, 14], ['lc', 12, 14], ['lc', 13, 14], ['rc', 6, 9], ['rc', 13, 14], ['rs', 1, 4], ['rs', 2, 8], ['rs', 0, 11], ['rs', 2, 11], ['rs', 5, 11], ['rs', 8, 11], ['rs', 0, 14], ['rs', 2, 14], ['rs', 8, 14], ['rsl', 2, 10], ['rsl', 12, 13], ['rsl', 7, 14]]"
2021-12-03 11:11:59.149654,1,0,01_07_A0107152102000100041z,0,"[['rn', 5, 11], ['rn', 12, 13], ['rn', 11, 14], ['rn', 13, 14], ['rn', 12, 15], ['rn', 13, 15], ['fs', 4, 5], ['fs', 1, 7], ['fs', 5, 7], ['fs', 2, 8], ['fs', 4, 9], ['fs', 5, 9], ['fs', 7, 9], ['fs', 1, 10], ['fs', 2, 11], ['fs', 5, 12], ['fs', 0, 13], ['fs', 12, 13], ['lc', 3, 9], ['lc', 6, 9], ['lc', 12, 13], ['lc', 11, 14], ['lc', 12, 14], ['lc', 13, 14], ['rc', 6, 9], ['rc', 13, 14], ['rc', 13, 15], ['rs', 1, 4], ['rs', 2, 8], ['rs', 0, 11], ['rs', 2, 11], ['rs', 5, 11], ['rs', 8, 11], ['rs', 0, 14], ['rs', 2, 14], ['rs', 8, 14], ['rsl', 2, 10], ['rsl', 12, 13], ['rsl', 7, 14]]"
2021-12-03 11:12:02.651351,1,0,01_17_a0117136110002100023B,0,"[['rn', 5, 11], ['rn', 12, 13], ['rn', 11, 14], ['rn', 13, 14], ['rn', 12, 15], ['rn', 13, 15], ['rn', 14, 16], ['fs', 4, 5], ['fs', 1, 7], ['fs', 5, 7], ['fs', 2, 8], ['fs', 4, 9], ['fs', 5, 9], ['fs', 7, 9], ['fs', 1, 10], ['fs', 2, 11], ['fs', 5, 12], ['fs', 0, 13], ['fs', 12, 13], ['fs', 13, 16], ['lc', 3, 9], ['lc', 6, 9], ['lc', 12, 13], ['lc', 11, 14], ['lc', 12, 14], ['lc', 13, 14], ['lc', 11, 16], ['rc', 6, 9], ['rc', 13, 14], ['rc', 13, 15], ['rs', 1, 4], ['rs', 2, 8], ['rs', 0, 11], ['rs', 2, 11], ['rs', 5, 11], ['rs', 8, 11], ['rs', 0, 14], ['rs', 2, 14], ['rs', 8, 14], ['rs', 0, 16], ['rs', 2, 16], ['rs', 8, 16], ['rsl', 2, 10], ['rsl', 12, 13], ['rsl', 7, 14], ['rsl', 11, 16], ['rsl', 13, 16]]"
2021-12-03 11:12:07.468750,1,0,01_20_A0120150044000100032z,0,"[['rn', 5, 11], ['rn', 12, 13], ['rn', 11, 14], ['rn', 13, 14], ['rn', 12, 15], ['rn', 13, 15], ['rn', 14, 16], ['rn', 12, 17], ['rn', 13, 17], ['rn', 14, 17], ['rn', 15, 17], ['fs', 4, 5], ['fs', 1, 7], ['fs', 5, 7], ['fs', 2, 8], ['fs', 4, 9], ['fs', 5, 9], ['fs', 7, 9], ['fs', 1, 10], ['fs', 2, 11], ['fs', 5, 12], ['fs', 0, 13], ['fs', 12, 13], ['fs', 13, 16], ['fs', 1, 17], ['fs', 5, 17], ['fs', 7, 17], ['fs', 9, 17], ['lc', 3, 9], ['lc', 6, 9], ['lc', 12, 13], ['lc', 11, 14], ['lc', 12, 14], ['lc', 13, 14], ['lc', 11, 16], ['lc', 12, 17], ['lc', 13, 17], ['lc', 14, 17], ['rc', 6, 9], ['rc', 13, 14], ['rc', 13, 15], ['rc', 13, 17], ['rc', 14, 17], ['rc', 15, 17], ['rs', 1, 4], ['rs', 2, 8], ['rs', 0, 11], ['rs', 2, 11], ['rs', 5, 11], ['rs', 8, 11], ['rs', 0, 14], ['rs', 2, 14], ['rs', 8, 14], ['rs', 0, 16], ['rs', 2, 16], ['rs', 8, 16], ['rsl', 2, 10], ['rsl', 12, 13], ['rsl', 7, 14], ['rsl', 11, 16], ['rsl', 13, 16], ['rsl', 7, 17], ['rsl', 14, 17]]"
2021-12-03 11:12:11.036231,1,0,01_20_A0120150040002700032B,0,"[['rn', 5, 11], ['rn', 12, 13], ['rn', 11, 14], ['rn', 13, 14], ['rn', 12, 15], ['rn', 13, 15], ['rn', 14, 16], ['rn', 12, 17], ['rn', 13, 17], ['rn', 14, 17], ['rn', 15, 17], ['rn', 12, 18], ['rn', 13, 18], ['rn', 14, 18], ['rn', 15, 18], ['rn', 17, 18], ['fs', 4, 5], ['fs', 1, 7], ['fs', 5, 7], ['fs', 2, 8], ['fs', 4, 9], ['fs', 5, 9], ['fs', 7, 9], ['fs', 1, 10], ['fs', 2, 11], ['fs', 5, 12], ['fs', 0, 13], ['fs', 12, 13], ['fs', 13, 16], ['fs', 1, 17], ['fs', 5, 17], ['fs', 7, 17], ['fs', 9, 17], ['fs', 12, 18], ['fs', 13, 18], ['fs', 16, 18], ['lc', 3, 9], ['lc', 6, 9], ['lc', 12, 13], ['lc', 11, 14], ['lc', 12, 14], ['lc', 13, 14], ['lc', 11, 16], ['lc', 12, 17], ['lc', 13, 17], ['lc', 14, 17], ['lc', 11, 18], ['lc', 12, 18], ['lc', 13, 18], ['lc', 16, 18], ['lc', 17, 18], ['rc', 6, 9], ['rc', 13, 14], ['rc', 13, 15], ['rc', 13, 17], ['rc', 14, 17], ['rc', 15, 17], ['rc', 12, 18], ['rc', 13, 18], ['rc', 14, 18], ['rc', 16, 18], ['rc', 17, 18], ['rs', 1, 4], ['rs', 2, 8], ['rs', 0, 11], ['rs', 2, 11], ['rs', 5, 11], ['rs', 8, 11], ['rs', 0, 14], ['rs', 2, 14], ['rs', 8, 14], ['rs', 0, 16], ['rs', 2, 16], ['rs', 8, 16], ['rsl', 2, 10], ['rsl', 12, 13], ['rsl', 7, 14], ['rsl', 11, 16], ['rsl', 13, 16], ['rsl', 7, 17], ['rsl', 14, 17], ['rsl', 11, 18], ['rsl', 12, 18], ['rsl', 13, 18], ['rsl', 16, 18]]"
2021-12-03 11:12:20.084006,1,0,01_21_a0121140030002000033A,0,"[['rn', 5, 11], ['rn', 12, 13], ['rn', 11, 14], ['rn', 13, 14], ['rn', 12, 15], ['rn', 13, 15], ['rn', 14, 16], ['rn', 12, 17], ['rn', 13, 17], ['rn', 14, 17], ['rn', 15, 17], ['rn', 12, 18], ['rn', 13, 18], ['rn', 14, 18], ['rn', 15, 18], ['rn', 17, 18], ['rn', 12, 19], ['rn', 13, 19], ['rn', 15, 19], ['rn', 16, 19], ['rn', 17, 19], ['rn', 18, 19], ['fs', 4, 5], ['fs', 1, 7], ['fs', 5, 7], ['fs', 2, 8], ['fs', 4, 9], ['fs', 5, 9], ['fs', 7, 9], ['fs', 1, 10], ['fs', 2, 11], ['fs', 5, 12], ['fs', 0, 13], ['fs', 12, 13], ['fs', 13, 16], ['fs', 1, 17], ['fs', 5, 17], ['fs', 7, 17], ['fs', 9, 17], ['fs', 12, 18], ['fs', 13, 18], ['fs', 16, 18], ['fs', 0, 19], ['fs', 4, 19], ['fs', 5, 19], ['fs', 12, 19], ['fs', 13, 19], ['fs', 18, 19], ['lc', 3, 9], ['lc', 6, 9], ['lc', 12, 13], ['lc', 11, 14], ['lc', 12, 14], ['lc', 13, 14], ['lc', 11, 16], ['lc', 12, 17], ['lc', 13, 17], ['lc', 14, 17], ['lc', 11, 18], ['lc', 12, 18], ['lc', 13, 18], ['lc', 16, 18], ['lc', 17, 18], ['lc', 12, 19], ['lc', 13, 19], ['lc', 16, 19], ['lc', 17, 19], ['lc', 18, 19], ['rc', 6, 9], ['rc', 13, 14], ['rc', 13, 15], ['rc', 13, 17], ['rc', 14, 17], ['rc', 15, 17], ['rc', 12, 18], ['rc', 13, 18], ['rc', 14, 18], ['rc', 16, 18], ['rc', 17, 18], ['rs', 1, 4], ['rs', 2, 8], ['rs', 0, 11], ['rs', 2, 11], ['rs', 5, 11], ['rs', 8, 11], ['rs', 0, 14], ['rs', 2, 14], ['rs', 8, 14], ['rs', 0, 16], ['rs', 2, 16], ['rs', 8, 16], ['rsl', 2, 10], ['rsl', 12, 13], ['rsl', 7, 14], ['rsl', 11, 16], ['rsl', 13, 16], ['rsl', 7, 17], ['rsl', 14, 17], ['rsl', 11, 18], ['rsl', 12, 18], ['rsl', 13, 18], ['rsl', 16, 18]]"
2021-12-03 11:12:30.698440,1,0,01_02_a0102134020000700026B,0,"[['rn', 5, 11], ['rn', 12, 13], ['rn', 11, 14], ['rn', 13, 14], ['rn', 12, 15], ['rn', 13, 15], ['rn', 14, 16], ['rn', 12, 17], ['rn', 13, 17], ['rn', 14, 17], ['rn', 15, 17], ['rn', 12, 18], ['rn', 13, 18], ['rn', 14, 18], ['rn', 15, 18], ['rn', 17, 18], ['rn', 12, 19], ['rn', 13, 19], ['rn', 15, 19], ['rn', 16, 19], ['rn', 17, 19], ['rn', 18, 19], ['fs', 4, 5], ['fs', 1, 7], ['fs', 5, 7], ['fs', 2, 8], ['fs', 4, 9], ['fs', 5, 9], ['fs', 7, 9], ['fs', 1, 10], ['fs', 2, 11], ['fs', 5, 12], ['fs', 0, 13], ['fs', 12, 13], ['fs', 13, 16], ['fs', 1, 17], ['fs', 5, 17], ['fs', 7, 17], ['fs', 9, 17], ['fs', 12, 18], ['fs', 13, 18], ['fs', 16, 18], ['fs', 0, 19], ['fs', 4, 19], ['fs', 5, 19], ['fs', 12, 19], ['fs', 13, 19], ['fs', 18, 19], ['fs', 4, 20], ['fs', 5, 20], ['fs', 12, 20], ['fs', 13, 20], ['fs', 18, 20], ['fs', 19, 20], ['lc', 3, 9], ['lc', 6, 9], ['lc', 12, 13], ['lc', 11, 14], ['lc', 12, 14], ['lc', 13, 14], ['lc', 11, 16], ['lc', 12, 17], ['lc', 13, 17], ['lc', 14, 17], ['lc', 11, 18], ['lc', 12, 18], ['lc', 13, 18], ['lc', 16, 18], ['lc', 17, 18], ['lc', 12, 19], ['lc', 13, 19], ['lc', 16, 19], ['lc', 17, 19], ['lc', 18, 19], ['rc', 6, 9], ['rc', 13, 14], ['rc', 13, 15], ['rc', 13, 17], ['rc', 14, 17], ['rc', 15, 17], ['rc', 12, 18], ['rc', 13, 18], ['rc', 14, 18], ['rc', 16, 18], ['rc', 17, 18], ['rs', 1, 4], ['rs', 2, 8], ['rs', 0, 11], ['rs', 2, 11], ['rs', 5, 11], ['rs', 8, 11], ['rs', 0, 14], ['rs', 2, 14], ['rs', 8, 14], ['rs', 0, 16], ['rs', 2, 16], ['rs', 8, 16], ['rs', 0, 20], ['rs', 1, 20], ['rs', 2, 20], ['rs', 10, 20], ['rsl', 2, 10], ['rsl', 12, 13], ['rsl', 7, 14], ['rsl', 11, 16], ['rsl', 13, 16], ['rsl', 7, 17], ['rsl', 14, 17], ['rsl', 11, 18], ['rsl', 12, 18], ['rsl', 13, 18], ['rsl', 16, 18]]"
2021-12-03 11:12:37.208748,1,0,01_02_a0102134020000700026B,0,"[['rn', 5, 11], ['rn', 12, 13], ['rn', 11, 14], ['rn', 13, 14], ['rn', 12, 15], ['rn', 13, 15], ['rn', 14, 16], ['rn', 12, 17], ['rn', 13, 17], ['rn', 14, 17], ['rn', 15, 17], ['rn', 12, 18], ['rn', 13, 18], ['rn', 14, 18], ['rn', 15, 18], ['rn', 17, 18], ['rn', 12, 19], ['rn', 13, 19], ['rn', 15, 19], ['rn', 16, 19], ['rn', 17, 19], ['rn', 18, 19], ['rn', 20, 21], ['fs', 4, 5], ['fs', 1, 7], ['fs', 5, 7], ['fs', 2, 8], ['fs', 4, 9], ['fs', 5, 9], ['fs', 7, 9], ['fs', 1, 10], ['fs', 2, 11], ['fs', 5, 12], ['fs', 0, 13], ['fs', 12, 13], ['fs', 13, 16], ['fs', 1, 17], ['fs', 5, 17], ['fs', 7, 17], ['fs', 9, 17], ['fs', 12, 18], ['fs', 13, 18], ['fs', 16, 18], ['fs', 0, 19], ['fs', 4, 19], ['fs', 5, 19], ['fs', 12, 19], ['fs', 13, 19], ['fs', 18, 19], ['fs', 4, 20], ['fs', 5, 20], ['fs', 12, 20], ['fs', 13, 20], ['fs', 18, 20], ['fs', 19, 20], ['fs', 4, 21], ['fs', 5, 21], ['fs', 12, 21], ['fs', 13, 21], ['fs', 18, 21], ['fs', 19, 21], ['fs', 20, 21], ['lc', 3, 9], ['lc', 6, 9], ['lc', 12, 13], ['lc', 11, 14], ['lc', 12, 14], ['lc', 13, 14], ['lc', 11, 16], ['lc', 12, 17], ['lc', 13, 17], ['lc', 14, 17], ['lc', 11, 18], ['lc', 12, 18], ['lc', 13, 18], ['lc', 16, 18], ['lc', 17, 18], ['lc', 12, 19], ['lc', 13, 19], ['lc', 16, 19], ['lc', 17, 19], ['lc', 18, 19], ['lc', 20, 21], ['rc', 6, 9], ['rc', 13, 14], ['rc', 13, 15], ['rc', 13, 17], ['rc', 14, 17], ['rc', 15, 17], ['rc', 12, 18], ['rc', 13, 18], ['rc', 14, 18], ['rc', 16, 18], ['rc', 17, 18], ['rc', 20, 21], ['rs', 1, 4], ['rs', 2, 8], ['rs', 0, 11], ['rs', 2, 11], ['rs', 5, 11], ['rs', 8, 11], ['rs', 0, 14], ['rs', 2, 14], ['rs', 8, 14], ['rs', 0, 16], ['rs', 2, 16], ['rs', 8, 16], ['rs', 0, 20], ['rs', 1, 20], ['rs', 2, 20], ['rs', 10, 20], ['rs', 0, 21], ['rs', 1, 21], ['rs', 2, 21], ['rs', 10, 21], ['rs', 20, 21], ['rsl', 2, 10], ['rsl', 12, 13], ['rsl', 7, 14], ['rsl', 11, 16], ['rsl', 13, 16], ['rsl', 7, 17], ['rsl', 14, 17], ['rsl', 11, 18], ['rsl', 12, 18], ['rsl', 13, 18], ['rsl', 16, 18], ['rsl', 20, 21]]"
2021-12-03 11:12:40.972740,1,0,01_09_A0109139200003500033a,0,"[['rn', 5, 11], ['rn', 12, 13], ['rn', 11, 14], ['rn', 13, 14], ['rn', 12, 15], ['rn', 13, 15], ['rn', 14, 16], ['rn', 12, 17], ['rn', 13, 17], ['rn', 14, 17], ['rn', 15, 17], ['rn', 12, 18], ['rn', 13, 18], ['rn', 14, 18], ['rn', 15, 18], ['rn', 17, 18], ['rn', 12, 19], ['rn', 13, 19], ['rn', 15, 19], ['rn', 16, 19], ['rn', 17, 19], ['rn', 18, 19], ['rn', 20, 21], ['fs', 4, 5], ['fs', 1, 7], ['fs', 5, 7], ['fs', 2, 8], ['fs', 4, 9], ['fs', 5, 9], ['fs', 7, 9], ['fs', 1, 10], ['fs', 2, 11], ['fs', 5, 12], ['fs', 0, 13], ['fs', 12, 13], ['fs', 13, 16], ['fs', 1, 17], ['fs', 5, 17], ['fs', 7, 17], ['fs', 9, 17], ['fs', 12, 18], ['fs', 13, 18], ['fs', 16, 18], ['fs', 0, 19], ['fs', 4, 19], ['fs', 5, 19], ['fs', 12, 19], ['fs', 13, 19], ['fs', 18, 19], ['fs', 4, 20], ['fs', 5, 20], ['fs', 12, 20], ['fs', 13, 20], ['fs', 18, 20], ['fs', 19, 20], ['fs', 4, 21], ['fs', 5, 21], ['fs', 12, 21], ['fs', 13, 21], ['fs', 18, 21], ['fs', 19, 21], ['fs', 20, 21], ['fs', 4, 22], ['fs', 5, 22], ['fs', 7, 22], ['fs', 9, 22], ['fs', 17, 22], ['fs', 19, 22], ['lc', 3, 9], ['lc', 6, 9], ['lc', 12, 13], ['lc', 11, 14], ['lc', 12, 14], ['lc', 13, 14], ['lc', 11, 16], ['lc', 12, 17], ['lc', 13, 17], ['lc', 14, 17], ['lc', 11, 18], ['lc', 12, 18], ['lc', 13, 18], ['lc', 16, 18], ['lc', 17, 18], ['lc', 12, 19], ['lc', 13, 19], ['lc', 16, 19], ['lc', 17, 19], ['lc', 18, 19], ['lc', 20, 21], ['lc', 20, 22], ['lc', 21, 22], ['rc', 6, 9], ['rc', 13, 14], ['rc', 13, 15], ['rc', 13, 17], ['rc', 14, 17], ['rc', 15, 17], ['rc', 12, 18], ['rc', 13, 18], ['rc', 14, 18], ['rc', 16, 18], ['rc', 17, 18], ['rc', 20, 21], ['rs', 1, 4], ['rs', 2, 8], ['rs', 0, 11], ['rs', 2, 11], ['rs', 5, 11], ['rs', 8, 11], ['rs', 0, 14], ['rs', 2, 14], ['rs', 8, 14], ['rs', 0, 16], ['rs', 2, 16], ['rs', 8, 16], ['rs', 0, 20], ['rs', 1, 20], ['rs', 2, 20], ['rs', 10, 20], ['rs', 0, 21], ['rs', 1, 21], ['rs', 2, 21], ['rs', 10, 21], ['rs', 20, 21], ['rs', 0, 22], ['rs', 1, 22], ['rs', 2, 22], ['rs', 10, 22], ['rsl', 2, 10], ['rsl', 12, 13], ['rsl', 7, 14], ['rsl', 11, 16], ['rsl', 13, 16], ['rsl', 7, 17], ['rsl', 14, 17], ['rsl', 11, 18], ['rsl', 12, 18], ['rsl', 13, 18], ['rsl', 16, 18], ['rsl', 20, 21], ['rsl', 4, 22], ['rsl', 5, 22]]"
2021-12-03 11:12:48.498099,1,0,01_09_A0109139220003000027z,0,"[['rn', 5, 11], ['rn', 12, 13], ['rn', 11, 14], ['rn', 13, 14], ['rn', 12, 15], ['rn', 13, 15], ['rn', 14, 16], ['rn', 12, 17], ['rn', 13, 17], ['rn', 14, 17], ['rn', 15, 17], ['rn', 12, 18], ['rn', 13, 18], ['rn', 14, 18], ['rn', 15, 18], ['rn', 17, 18], ['rn', 12, 19], ['rn', 13, 19], ['rn', 15, 19], ['rn', 16, 19], ['rn', 17, 19], ['rn', 18, 19], ['rn', 20, 21], ['rn', 11, 23], ['fs', 4, 5], ['fs', 1, 7], ['fs', 5, 7], ['fs', 2, 8], ['fs', 4, 9], ['fs', 5, 9], ['fs', 7, 9], ['fs', 1, 10], ['fs', 2, 11], ['fs', 5, 12], ['fs', 0, 13], ['fs', 12, 13], ['fs', 13, 16], ['fs', 1, 17], ['fs', 5, 17], ['fs', 7, 17], ['fs', 9, 17], ['fs', 12, 18], ['fs', 13, 18], ['fs', 16, 18], ['fs', 0, 19], ['fs', 4, 19], ['fs', 5, 19], ['fs', 12, 19], ['fs', 13, 19], ['fs', 18, 19], ['fs', 4, 20], ['fs', 5, 20], ['fs', 12, 20], ['fs', 13, 20], ['fs', 18, 20], ['fs', 19, 20], ['fs', 4, 21], ['fs', 5, 21], ['fs', 12, 21], ['fs', 13, 21], ['fs', 18, 21], ['fs', 19, 21], ['fs', 20, 21], ['fs', 4, 22], ['fs', 5, 22], ['fs', 7, 22], ['fs', 9, 22], ['fs', 17, 22], ['fs', 19, 22], ['fs', 4, 23], ['fs', 5, 23], ['fs', 9, 23], ['fs', 12, 23], ['fs', 19, 23], ['fs', 20, 23], ['fs', 21, 23], ['fs', 22, 23], ['lc', 3, 9], ['lc', 6, 9], ['lc', 12, 13], ['lc', 11, 14], ['lc', 12, 14], ['lc', 13, 14], ['lc', 11, 16], ['lc', 12, 17], ['lc', 13, 17], ['lc', 14, 17], ['lc', 11, 18], ['lc', 12, 18], ['lc', 13, 18], ['lc', 16, 18], ['lc', 17, 18], ['lc', 12, 19], ['lc', 13, 19], ['lc', 16, 19], ['lc', 17, 19], ['lc', 18, 19], ['lc', 20, 21], ['lc', 20, 22], ['lc', 21, 22], ['lc', 11, 23], ['lc', 12, 23], ['lc', 20, 23], ['lc', 21, 23], ['rc', 6, 9], ['rc', 13, 14], ['rc', 13, 15], ['rc', 13, 17], ['rc', 14, 17], ['rc', 15, 17], ['rc', 12, 18], ['rc', 13, 18], ['rc', 14, 18], ['rc', 16, 18], ['rc', 17, 18], ['rc', 20, 21], ['rc', 11, 23], ['rc', 22, 23], ['rs', 1, 4], ['rs', 2, 8], ['rs', 0, 11], ['rs', 2, 11], ['rs', 5, 11], ['rs', 8, 11], ['rs', 0, 14], ['rs', 2, 14], ['rs', 8, 14], ['rs', 0, 16], ['rs', 2, 16], ['rs', 8, 16], ['rs', 0, 20], ['rs', 1, 20], ['rs', 2, 20], ['rs', 10, 20], ['rs', 0, 21], ['rs', 1, 21], ['rs', 2, 21], ['rs', 10, 21], ['rs', 20, 21], ['rs', 0, 22], ['rs', 1, 22], ['rs', 2, 22], ['rs', 10, 22], ['rs', 0, 23], ['rs', 1, 23], ['rs', 2, 23], ['rs', 5, 23], ['rs', 8, 23], ['rs', 10, 23], ['rs', 11, 23], ['rs', 14, 23], ['rs', 16, 23], ['rsl', 2, 10], ['rsl', 12, 13], ['rsl', 7, 14], ['rsl', 11, 16], ['rsl', 13, 16], ['rsl', 7, 17], ['rsl', 14, 17], ['rsl', 11, 18], ['rsl', 12, 18], ['rsl', 13, 18], ['rsl', 16, 18], ['rsl', 20, 21], ['rsl', 4, 22], ['rsl', 5, 22], ['rsl', 5, 23]]"
