,floorplan_name,nr_sim,fs_sim,rl_sim,rc_sim,rs_sim,rsl_sim
0,01_01_a0101135010000300016z,0.3333333333333333,1.1705592260222348,32.0,16.0,2.005153050179742,1.4782270292022324
1,01_01_a0101135010000300031z,0.8333333333333334,0.3302373660444214,26.0,9.0,1.0024215156149898,0.8982134965112745
2,01_01_a0101135010000300042z,0.5,0.2477520086669545,18.0,12.0,1.417152665249228,0.7304467430010314
3,01_01_a0101135010001100026z,0.5,0.09109380035449566,34.0,9.0,1.002541193920951,0.5346319682589773
4,01_01_a0101135010001100037z,0.5,0.0946913151828041,34.0,9.0,1.0025573364283349,0.5326186468099934
5,01_01_A0101135010001900032z,0.8333333333333334,0.4573790778021394,24.0,13.0,1.0019815139761423,0.675008148656366
6,01_01_A0101135010001900041z,0.6666666666666666,0.3197703321665301,36.0,17.0,1.0030348516553456,0.6128574909316026
7,01_01_a0101135010002200032A,1.0,0.38241191328475815,24.0,9.0,1.0009799606436351,0.8832802594261642
8,01_01_a0101135010002200032B,0.8333333333333334,0.2680210219323513,29.0,9.0,1.0015407056029637,0.7643760428965737
9,01_01_a0101135010002200032D,0.8333333333333334,0.3249207657200812,30.0,12.0,1.0012602090131466,0.8164475261806888
10,01_01_A0101135010002600058a,0.5,0.4410529824956803,74.0,38.0,1.0021638523778444,1.0219437557064206
11,01_01_A0101135010002600058b,0.5,0.3733107948086397,60.0,25.0,1.4163845417801435,0.9801299544769584
12,01_01_A0101135010002600058c,0.5,0.3733107948086397,60.0,25.0,1.4164867555142049,0.9884410991741562
13,01_01_A0101135010002600066z,0.5,0.3616385560844868,64.0,28.0,1.006048103489828,1.0150659924347167
14,01_01_a0101135010002600076z,0.3333333333333333,0.4110252733125918,77.0,41.0,1.0032740756304943,1.0615986206062349
15,01_01_a0101135010002600077z,0.6666666666666666,0.5302659562369212,27.0,15.0,1.4199557210807041,0.9204155776877624
16,01_01_a0101135010003000030z,0.8333333333333334,0.30505596496106785,22.0,14.0,1.4162515278163232,0.8935328728707687
17,01_01_a0101135010003000032z,0.8333333333333334,0.20086842739344615,18.0,5.0,1.4162949848859805,0.7032854254456322
18,01_01_A0101135010003800014z,0.5,0.6848576291580359,42.0,23.0,2.0139247529266537,1.3270561330829678
19,01_01_a0101135010004900033A,0.8333333333333334,0.2822003008562833,26.0,9.0,1.4151122494528126,0.7672972652758101
20,01_01_a0101135010004900038z,1.0,0.3176185344827586,20.0,9.0,1.0013054836358937,0.7554230560251665
21,01_01_a0101135010004900043z,0.8333333333333334,0.1352607448842314,25.0,11.0,1.0014265505437194,0.8136174665873117
22,01_01_a0101135010005200042z,0.6666666666666666,0.2831537356321839,54.0,22.0,1.0127789520426804,1.0023951606246122
23,01_01_a0101135010005200043z,0.6666666666666666,0.1722572285538022,41.0,15.0,1.0099823617358428,0.8333490864138045
24,01_01_a0101135010005200054z,0.5,0.6780617503748125,64.0,24.0,1.0026501809222244,0.8186808052202467
25,01_01_a0101135010005600032z,0.6666666666666666,0.4748206886733171,34.0,10.0,1.0019413771562622,0.7472914467918247
26,01_01_A0101135080001200060z,0.5,0.3626664346398229,47.0,22.0,1.00319642914684,0.772493501209854
27,01_01_a0101135080001400034z,0.8333333333333334,0.154003819010184,22.0,3.0,1.0025899488148902,0.5783824842910754
28,01_01_a0101135080001800024A,0.8333333333333334,0.39533027022109,27.0,9.0,1.001623940194715,0.9232270524937054
29,01_01_a0101135080001800034z,0.8333333333333334,0.2624120916515427,28.0,6.0,1.0029348303848151,0.7395252438324726
30,01_01_a0101135080002300017z,0.3333333333333333,0.5024211903949016,43.0,22.0,2.0081958081379865,1.2715685508487584
31,01_01_a0101135080002300020z,0.3333333333333333,0.5168343504609081,44.0,22.0,2.0081710109921764,1.2768873309444333
32,01_01_A0101135080004400016z,0.5,1.0346624503520492,42.0,23.0,2.013631313160746,1.5202261265678776
33,01_01_A0101135080004400020z,0.3333333333333333,0.3516751419418689,39.0,19.0,2.006548786213295,1.0775938587522231
34,01_01_A0101135080004400021z,0.3333333333333333,0.8550934743384122,43.0,22.0,2.014646630359312,1.4379989514859108
35,01_01_A0101135080004400032z,0.3333333333333333,0.3360501419418689,34.0,17.0,2.0020554432477,0.951519771354932
36,01_01_A0101135080004400047z,0.5,0.23957899012095255,42.0,15.0,1.415676036765827,0.8601098902832245
37,01_01_a0101135080004500034A,0.6666666666666666,0.11801698147911201,23.0,8.0,1.4162256362203804,0.6500133803448707
38,01_01_a0101135080005500017z,0.5,0.2321833010557345,40.0,20.0,2.0111853061872145,0.9568027882272376
39,01_01_a0101135080005500019z,0.5,0.21627872849112226,38.0,20.0,2.011438356211713,0.955428327324364
40,01_01_a0101135080005500022z,0.5,0.20902764580885907,39.0,20.0,2.0106783174758736,0.9448054481228362
41,01_01_a0101135080005500026z,0.5,0.20902764580885907,39.0,20.0,2.0091820379469723,0.9585042940540496
42,01_01_A0101135080005700022z,1.0,0.5254383594645275,23.0,7.0,1.0018447251175222,1.007213496185602
43,01_01_a0101135080005800031z,1.0,0.3314121780744966,18.0,7.0,1.0023482257763654,0.8763420951350879
44,01_01_a0101135080005800046z,0.8333333333333334,0.19218532305816788,14.0,7.0,1.0046916442876956,0.6970903294640779
45,01_01_a0101135080005800047A,0.6666666666666666,0.2950923494026942,26.0,12.0,1.0007555878782537,0.7564030292302469
46,01_01_a0101135080005800047z,0.6666666666666666,0.29880030611326186,26.0,12.0,1.0007358508173467,0.7608924417164844
47,01_01_a0101135080007000014z,0.5,1.1585928023739387,42.0,23.0,2.01486828927494,1.5002745228804582
48,01_01_a0101135080007000018z,0.5,1.377229847247429,41.0,23.0,2.017394646633928,1.6471586162700824
49,01_01_A0101135080007100014z,0.16666666666666666,0.6692326291580359,41.0,23.0,2.003352991382965,1.2730153905072563
50,01_01_A0101135080007100015a,0.16666666666666666,0.6779844912102773,43.0,21.0,2.002502173613458,1.2421716263507936
51,01_01_a0101135080007500020z,0.5,0.3123280240523079,32.0,15.0,2.0050508946039107,0.9199681592694864
52,01_01_a0101135080007500021b,0.5,0.3235548094810976,28.0,13.0,1.7356103346616705,0.8771845789473186
53,01_01_a0101135080007500021c,0.6666666666666666,0.2932605490018149,23.0,13.0,1.7355751628062943,0.9069202393457596
54,01_01_a0101135080007500026a,0.6666666666666666,0.4459520461400505,27.0,12.0,1.4178665591094992,0.9010518190180312
55,01_01_a0101135080007800024z,0.6666666666666666,0.9349842803732542,22.0,8.0,1.4169542428577508,1.0820728880751085
56,01_01_a0101135080008200031A,1.0,0.13086066341829086,16.0,9.0,1.0037679070670915,0.5960496572880968
57,01_01_a0101135080008200031B,1.0,0.13076319901564104,16.0,9.0,1.0038121505941326,0.5968937193109138
58,01_01_a0101135080008200031C,1.0,0.22461066341829086,18.0,9.0,1.00338651587891,0.6703249256809063
59,01_01_a0101135080008500034a,0.5,0.5073684038662487,36.0,20.0,1.7334515284904737,0.8430424022863029
60,01_01_a0101135080008500034b,0.5,0.7082425393503775,30.0,16.0,1.7333886818172322,0.9670563240076441
61,01_01_a0101135080008900015z,0.5,0.3087018395746844,28.0,15.0,2.0030826281462444,0.9442632093194782
62,01_01_a0101135080008900024z,0.6666666666666666,0.4288428964989983,27.0,12.0,1.4225480906807026,1.1062059840207892
63,01_01_a0101135080008900025z,0.6666666666666666,0.2587823275862069,28.0,13.0,1.4215419953708572,0.9062360399307788
64,01_01_a0101135080009700024A,0.8333333333333334,0.24086907439137575,21.0,9.0,1.4153213724220612,0.6899310166058872
65,01_01_a0101135080009700024B,0.8333333333333334,0.10024407439137578,30.0,13.0,1.0013281543793358,0.6606635547800279
66,01_01_a0101135080009700033A,0.8333333333333334,0.21511678419596464,19.0,5.0,1.4157956632054634,0.6283467031394541
67,01_01_a0101135080009700033B,0.8333333333333334,0.2583602549927441,19.0,7.0,1.0014005752454822,0.39355851881290094
68,01_01_a0101135080010200010z,0.5,0.7820843129571577,31.0,17.0,2.0035753462609307,1.2434609610933665
69,01_01_a0101135080010200044z,0.3333333333333333,0.4025506146414264,46.0,26.0,1.4152191774667482,0.7489371770299433
70,01_01_a0101135080010200049A,0.6666666666666666,0.29643230598539,31.0,12.0,1.0028776281769431,0.6867730470026704
71,01_01_a0101135080010200049B,0.6666666666666666,0.2849856321839081,30.0,12.0,1.0026447181114178,0.6857292946576651
72,01_01_a0101135080010200054c,0.6666666666666666,0.3551364453161702,31.0,12.0,1.0016487075801783,0.7189655532494225
73,01_01_a0101135080010300019z,0.5,0.4334494494708092,26.0,13.0,2.0017050417204185,0.9545330550371
74,01_01_a0101135080010300035z,0.6666666666666666,0.1650308971620385,34.0,13.0,1.0054796039791196,0.7899305941166452
75,01_01_a0101135080010300036z,0.8333333333333334,0.15828534769477787,32.0,13.0,1.0044569018628338,0.7304719733214933
76,01_01_a0101135080010700022A,0.5,0.610662791403594,29.0,12.0,1.7322749706035532,0.8656689172046877
77,01_01_a0101135080010700044z,0.8333333333333334,0.3733536119598429,26.0,10.0,1.0011392522982585,0.7242322322122302
78,01_01_a0101135080010900023A,0.6666666666666666,0.24908067723706,18.0,4.0,1.4143641290901712,0.4738521152990423
79,01_01_a0101135080010900023B,0.8333333333333334,0.25977583109112795,15.0,3.0,1.000504214521147,0.42855662457919774
80,01_01_a0101135080010900023C,1.0,0.2864553864974387,22.0,4.0,1.001821273209272,0.7598578759928384
81,01_01_a0101135080010900033a,1.0,0.2325154007963339,11.0,2.0,1.0023145287048278,0.6070220053619737
82,01_01_a0101135080010900044z,0.5,0.4675921031229668,38.0,13.0,1.0015678144649265,0.7730484586189702
83,01_01_a0101135080010900055a,0.5,0.321576267543452,48.0,17.0,1.0016448971159315,0.8318689112366028
84,01_01_A0101135080011100012c,0.5,0.6528622669672229,31.0,15.0,2.0010323971880166,1.0489583900840254
85,01_01_A010113508001110007b-1,0.3333333333333333,0.5524074707341902,39.0,18.0,2.003677896083779,1.0880673579107851
86,01_01_A010113508001110007b,0.3333333333333333,0.35469805848156616,42.0,20.0,2.0007435008777588,1.038200300258716
87,01_01_a0101135080011300055z,0.3333333333333333,0.40339569484835897,39.0,25.0,1.418704308538798,0.7552112681733173
88,01_01_a0101135080011300061z,0.3333333333333333,0.4628628061132618,50.0,30.0,1.4154851536283144,0.8154235433940437
