,floorplan_name,nr_sim,fs_sim,rl_sim,rc_sim,rs_sim,rsl_sim
0,01_01_a0101135010000300016z,0.6666666666666666,0.967723019125683,22.0,10.0,1.4276257464365056,1.3062603749026356
1,01_01_a0101135010000300031z,0.5,0.17427615914786965,39.0,17.0,1.0129246334739872,0.7614792521352796
2,01_01_a0101135010000300042z,0.3333333333333333,0.4349632155635063,32.0,15.0,1.0078926569967115,0.7257275374677992
3,01_01_a0101135010001100026z,0.16666666666666666,0.2367424065420561,51.0,20.0,1.0068435661698336,0.7473386055135113
4,01_01_a0101135010001100037z,0.16666666666666666,0.23314489171374764,51.0,20.0,1.0066191678231928,0.7464594234260482
5,01_01_A0101135010001900032z,0.5,0.6048321290944123,34.0,19.0,1.0055521456002592,0.7247373512575762
6,01_01_A0101135010001900041z,0.3333333333333333,0.3049408747300216,48.0,23.0,1.0059800055083774,0.7238761224624474
7,01_01_a0101135010002200032A,0.6666666666666666,0.1795757063882064,31.0,15.0,1.0095033958958672,0.7862814300657747
8,01_01_a0101135010002200032B,0.6666666666666666,0.2629401849642005,38.0,16.0,1.0048314515090346,0.7991968796245822
9,01_01_a0101135010002200032D,0.6666666666666666,0.23729044117647055,38.0,16.0,1.0191858469329498,0.7683233103576511
10,01_01_A0101135010002600058a,0.3333333333333333,0.4336582244008714,81.0,44.0,1.0165175410985687,1.0088327833819095
11,01_01_A0101135010002600058b,0.3333333333333333,0.3295254120879121,68.0,30.0,1.0251916897075417,0.955894414211756
12,01_01_A0101135010002600058c,0.3333333333333333,0.3295254120879121,68.0,30.0,1.0252778544827281,0.9680814583887748
13,01_01_A0101135010002600066z,0.16666666666666666,0.15880234918793498,73.0,35.0,1.0186437436858795,0.8321230388322356
14,01_01_a0101135010002600076z,0.16666666666666666,0.2550640664160401,89.0,45.0,1.0199540516010976,0.932771975912648
15,01_01_a0101135010002600077z,0.8333333333333334,0.3743047493403694,24.0,9.0,1.0393527649325522,0.788494577222606
16,01_01_a0101135010003000030z,0.8333333333333334,0.1321552419354839,19.0,9.0,1.009225624284424,0.764873525259718
17,01_01_a0101135010003000032z,0.6666666666666666,0.2363427795031056,22.0,6.0,1.00694807812831,0.7240108558731311
18,01_01_A0101135010003800014z,0.6666666666666666,0.4820214222614842,27.0,16.0,1.7489157929008416,1.1819354007214031
