,floorplan_name,nr_sim,fs_sim,rl_sim,rc_sim,rs_sim,rsl_sim
0,01_01_a0101135010000300016z,0.5,1.328266941630991,41.0,18.0,1.7445289712103094,1.5039564007560118
1,01_01_a0101135010000300031z,0.8333333333333334,0.4879450816531775,25.0,11.0,1.0061991999451068,0.8779141685751282
2,01_01_a0101135010000300042z,0.6666666666666666,0.1837942930581984,28.0,16.0,1.0052798161815242,0.7043039157228203
3,01_01_a0101135010001100026z,0.5,0.2668234840367482,37.0,17.0,1.0064875925792982,0.6856805875214399
4,01_01_a0101135010001100037z,0.5,0.26802403079156023,37.0,17.0,1.0057833847829316,0.6840836376876579
5,01_01_A0101135010001900032z,0.6666666666666666,0.2713367934108955,32.0,15.0,1.0029812498736836,0.6156419343224508
6,01_01_A0101135010001900041z,0.5,0.18060304777528624,43.0,20.0,1.0019750244349817,0.5051916363892225
7,01_01_a0101135010002200032A,0.6666666666666666,0.5401196288935143,29.0,12.0,1.4158807944305034,0.9162462824680448
8,01_01_a0101135010002200032B,0.8333333333333334,0.2226037375411074,27.0,11.0,1.0014384701510322,0.7816559682255193
9,01_01_a0101135010002200032D,0.8333333333333334,0.4670034813288373,19.0,9.0,1.00247947719675,0.8473574884038054
10,01_01_A0101135010002600058a,0.6666666666666666,0.25501069810443644,67.0,36.0,0.08164404317862854,0.866300137499755
11,01_01_A0101135010002600058b,0.5,0.2653935104173958,57.0,29.0,1.0025355456174845,0.9113274681425948
12,01_01_A0101135010002600058c,0.5,0.2653935104173958,57.0,29.0,1.0022672797127927,0.9160209185070244
13,01_01_A0101135010002600066z,0.3333333333333333,0.5193462716932429,61.0,31.0,1.0064123146675408,0.9684629355455902
14,01_01_a0101135010002600076z,0.5,0.5531079889213479,71.0,34.0,0.11910720770461493,1.0345794808061424
15,01_01_a0101135010002600077z,0.5,0.3442236718456773,39.0,20.0,1.4196269996904114,0.9459734074624956
16,01_01_a0101135010003000030z,0.6666666666666666,0.462763680569824,34.0,17.0,1.4157683202881457,0.9145897653904792
17,01_01_a0101135010003000032z,0.6666666666666666,0.3585761430022023,25.0,14.0,1.4157159162344972,0.7956502244109924
18,01_01_A0101135010003800014z,0.3333333333333333,0.842565344766792,57.0,26.0,2.014757987206558,1.365060190038873
19,01_01_a0101135010004900033A,0.6666666666666666,0.4555330164650394,30.0,11.0,1.4151971306659543,0.8048907615073255
20,01_01_a0101135010004900038z,0.6666666666666666,0.4909512500915148,28.0,8.0,1.4150417116995826,0.7907772912805593
21,01_01_a0101135010004900043z,0.5,0.3085934604929875,28.0,13.0,1.4155029797070136,0.8192264757359284
22,01_01_a0101135010005200042z,0.6666666666666666,0.44086145124094,43.0,18.0,0.1789413632419536,0.96926293715052
23,01_01_a0101135010005200043z,0.6666666666666666,0.28308994416255834,31.0,16.0,0.14756278179902915,0.7915306190085921
24,01_01_a0101135010005200054z,0.5,0.4920194659835687,53.0,25.0,0.09462019683908067,0.7544834594834046
25,01_01_a0101135010005600032z,0.6666666666666666,0.28877840428207324,28.0,11.0,1.001653066672836,0.5777274131005701
26,01_01_A0101135080001200060z,0.6666666666666666,0.17662415024857905,35.0,19.0,0.12038173141153975,0.6795261066252274
27,01_01_a0101135080001400034z,0.8333333333333334,0.3400461034014279,21.0,13.0,1.0055304330697066,0.7359730049341271
28,01_01_a0101135080001800024A,0.8333333333333334,0.5374129858298461,28.0,9.0,1.0048754360679175,0.9265251435585892
29,01_01_a0101135080001800034z,0.6666666666666666,0.1828293760427865,25.0,16.0,1.0047444371661578,0.7504067264717061
30,01_01_a0101135080002300017z,0.3333333333333333,0.6601289060036577,50.0,26.0,1.7420302889443888,1.1906614530025332
31,01_01_a0101135080002300020z,0.3333333333333333,0.6589170660696643,52.0,26.0,1.741997717722604,1.1970801979512031
32,01_01_A0101135080004400016z,0.3333333333333333,1.1923701659608053,57.0,26.0,2.01469338348131,1.5604507774970973
33,01_01_A0101135080004400020z,0.5,0.5093828575506251,44.0,22.0,1.7417263299295656,1.048684429535408
34,01_01_A0101135080004400021z,0.5,1.0128011899471685,53.0,25.0,1.7505666758026108,1.4334492992065797
35,01_01_A0101135080004400032z,0.5,0.493757857550625,40.0,18.0,1.7353091618418046,0.992755857680948
36,01_01_A0101135080004400047z,0.6666666666666666,0.3191617057297087,37.0,16.0,1.003199254412139,0.8227881103848119
37,01_01_a0101135080004500034A,0.8333333333333334,0.2913496970878681,26.0,16.0,1.0010366998923843,0.6537153206241955
38,01_01_a0101135080005500017z,0.3333333333333333,0.4026005854469784,52.0,24.0,2.010468695086276,0.9905478608316642
39,01_01_a0101135080005500019z,0.3333333333333333,0.3866960128823661,53.0,24.0,2.0106350797974266,0.9362912657070731
40,01_01_a0101135080005500022z,0.3333333333333333,0.37944493020010295,53.0,24.0,2.009606085819594,0.9727302477950583
